,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
272,INFRATEL,EQ,15-Jun-2018,296.5,296.5,297.7,291.6,293.5,293.6,293.16,3264270,956943825.7,64409,2440307,74.76,6,2018,371.2983636330631,-0.009780775716694667,Slight or No change
273,INFRATEL,EQ,18-Jun-2018,293.6,292.0,294.0,288.9,291.15,291.3,290.68,1377676,400463168.85,26133,875455,63.55,6,2018,371.19398192173526,-0.0078337874659401,Slight or No change
274,INFRATEL,EQ,19-Jun-2018,291.3,290.1,292.5,285.9,288.05,287.75,289.1,1300911,376089314.9,34648,840934,64.64,6,2018,371.09129761851983,-0.01218674905595607,Slight or No change
275,INFRATEL,EQ,20-Jun-2018,287.75,288.2,290.9,284.1,284.9,285.3,287.17,1887084,541923183.8,44387,1362391,72.2,6,2018,370.9384279327196,-0.008514335360556013,Slight or No change
276,INFRATEL,EQ,21-Jun-2018,285.3,286.9,286.9,274.55,278.95,279.6,278.43,5646050,1572014607.65,97495,3123563,55.32,6,2018,370.45405935669925,-0.019978969505783373,Slight or No change
277,INFRATEL,EQ,22-Jun-2018,279.6,278.95,287.95,275.45,285.85,286.0,284.11,2317644,658465797.8,70269,836960,36.11,6,2018,370.2706165838058,0.022889842632331847,Slight or No change
278,INFRATEL,EQ,25-Jun-2018,286.0,285.85,293.0,283.25,290.75,291.95,288.51,2416530,697186459.6,57434,1378426,57.04,6,2018,370.09363862952443,0.02080419580419579,Slight or No change
279,INFRATEL,EQ,26-Jun-2018,291.95,290.0,294.95,282.35,292.8,292.95,290.96,5285978,1537990529.4,54111,4021209,76.07,6,2018,369.71420572199156,0.0034252440486384206,Slight or No change
280,INFRATEL,EQ,27-Jun-2018,292.95,291.95,302.75,287.2,300.0,299.55,298.93,4099169,1225348348.95,109442,2041078,49.79,6,2018,369.44760113456465,0.022529441884280743,Slight or No change
281,INFRATEL,EQ,28-Jun-2018,299.55,299.0,300.0,293.9,298.85,297.95,296.86,4702328,1395935587.6,55470,3570447,75.93,6,2018,369.13730835318864,-0.005341345351360438,Slight or No change
282,INFRATEL,EQ,29-Jun-2018,297.95,300.0,307.95,295.6,300.5,300.55,301.0,3871075,1165182045.0,49086,2957370,76.4,6,2018,368.8931375224325,0.00872629635844957,Slight or No change
283,INFRATEL,EQ,02-Jul-2018,300.55,301.0,304.8,294.8,300.0,298.9,299.21,2444336,731374543.75,18381,1551143,63.46,7,2018,368.73615198610736,-0.005489935118948686,Slight or No change
284,INFRATEL,EQ,03-Jul-2018,298.9,296.0,297.8,286.6,291.5,291.5,291.02,2404666,699809623.15,53462,1416430,58.9,7,2018,368.5661079265859,-0.02475744396119095,Slight or No change
285,INFRATEL,EQ,04-Jul-2018,291.5,291.5,301.85,289.55,297.7,299.5,298.17,2171623,647507938.65,29492,685646,31.57,7,2018,368.4290598764288,0.027444253859348233,Slight or No change
286,INFRATEL,EQ,05-Jul-2018,299.5,296.7,305.1,294.3,303.0,303.45,298.98,1418401,424073467.65,28730,447730,31.57,7,2018,368.34495263406404,0.013188647746243731,Slight or No change
287,INFRATEL,EQ,06-Jul-2018,303.45,300.45,303.95,295.35,299.0,299.1,300.3,1382388,415129867.6,28129,778192,56.29,7,2018,368.2577094519971,-0.014335145823034967,Slight or No change
288,INFRATEL,EQ,09-Jul-2018,299.1,299.1,303.0,299.1,301.85,301.85,301.57,613883,185128417.15,20744,379088,61.75,7,2018,368.2205752061747,0.009194249414911315,Slight or No change
289,INFRATEL,EQ,10-Jul-2018,301.85,301.95,307.1,299.85,305.4,305.3,304.29,878200,267231133.55,28598,431412,49.12,7,2018,368.1702819978024,0.0114295179725028,Slight or No change
290,INFRATEL,EQ,11-Jul-2018,305.3,305.3,319.2,304.0,315.0,317.15,315.95,4059566,1282635271.7,62860,1465762,36.11,7,2018,367.98246107589495,0.03881428103504736,Slight or No change
291,INFRATEL,EQ,12-Jul-2018,317.15,315.0,317.0,307.65,311.65,314.05,311.17,1586131,493561371.35,39548,441812,27.85,7,2018,367.9049994540445,-0.009774554627147936,Slight or No change
292,INFRATEL,EQ,13-Jul-2018,314.05,314.0,314.0,300.35,302.25,302.7,304.77,1416753,431787149.7,24642,454387,32.07,7,2018,367.82145540252253,-0.03614074192007655,Slight or No change
293,INFRATEL,EQ,16-Jul-2018,302.7,302.7,305.7,298.3,301.2,301.15,300.37,1661955,499197594.7,19765,1135684,68.33,7,2018,367.7213984119037,-0.005120581433762816,Slight or No change
294,INFRATEL,EQ,17-Jul-2018,301.15,299.0,307.25,297.1,302.6,303.35,303.79,836130,254011207.3,21381,469789,56.19,7,2018,367.67283298502196,0.0073053295699818666,Slight or No change
295,INFRATEL,EQ,18-Jul-2018,303.35,303.2,305.6,298.75,300.1,299.25,300.36,1537581,461830661.6,28674,1052469,68.45,7,2018,367.57803537288925,-0.013515740893357608,Slight or No change
296,INFRATEL,EQ,19-Jul-2018,299.25,287.0,292.4,283.4,285.6,285.3,285.84,2182923,623962012.35,40393,1158858,53.09,7,2018,367.41651501469386,-0.046616541353383445,Slight or No change
297,INFRATEL,EQ,20-Jul-2018,285.3,285.0,288.2,285.0,286.05,286.0,286.25,4041062,1156762182.95,18427,3580601,88.61,7,2018,367.1217081853842,0.002453557658604888,Slight or No change
298,INFRATEL,EQ,23-Jul-2018,286.0,287.0,289.65,284.0,287.0,286.7,287.15,629540,180773549.05,10983,350133,55.62,7,2018,367.0763682156322,0.002447552447552459,Slight or No change
299,INFRATEL,EQ,24-Jul-2018,286.7,287.0,288.0,285.1,286.0,285.85,286.12,3997082,1143649866.1,21242,3419059,85.54,7,2018,366.7866519384078,-0.0029647715381930784,Slight or No change
300,INFRATEL,EQ,25-Jul-2018,285.85,286.0,291.9,283.45,286.05,286.9,286.93,6454497,1851990768.3,39690,4764355,73.81,7,2018,366.3291686618542,0.0036732552037781474,Slight or No change
301,INFRATEL,EQ,26-Jul-2018,286.9,286.0,288.65,278.05,286.0,286.85,284.35,5254405,1494115286.0,54007,3374566,64.22,7,2018,365.960364740024,-0.00017427675148118382,Slight or No change
302,INFRATEL,EQ,27-Jul-2018,286.85,287.3,290.8,284.1,289.05,289.45,287.4,1703895,489694252.95,28349,671860,39.43,7,2018,365.84540950275635,0.009063970716402192,Slight or No change
303,INFRATEL,EQ,30-Jul-2018,289.45,290.0,292.35,287.0,288.5,289.15,289.38,1203306,348217255.0,21784,586544,48.74,7,2018,365.76411699070553,-0.0010364484366902627,Slight or No change
304,INFRATEL,EQ,31-Jul-2018,289.15,290.0,291.75,285.95,286.0,286.65,288.86,1744891,504026017.7,50271,920702,52.77,7,2018,365.6427053350306,-0.008646031471554516,Slight or No change
305,INFRATEL,EQ,01-Aug-2018,286.65,287.0,297.45,285.75,293.1,293.25,292.68,1897046,555226864.5,67870,824566,43.47,8,2018,365.522122146685,0.02302459445316596,Slight or No change
306,INFRATEL,EQ,02-Aug-2018,293.25,293.25,297.9,289.4,289.6,291.15,292.88,1228980,359942061.05,27186,582999,47.44,8,2018,365.4419542125815,-0.007161125319693151,Slight or No change
307,INFRATEL,EQ,03-Aug-2018,291.15,289.9,292.6,288.75,290.0,290.1,290.34,1138162,330451901.1,35931,690192,60.64,8,2018,365.36681730157926,-0.003606388459556742,Slight or No change
308,INFRATEL,EQ,06-Aug-2018,290.1,291.45,291.85,285.75,286.9,287.05,289.17,684331,197886552.95,30245,386225,56.44,8,2018,365.3198848454431,-0.010513615994484748,Slight or No change
309,INFRATEL,EQ,07-Aug-2018,287.05,286.4,289.5,285.0,285.95,285.9,286.93,1854883,532227338.45,24845,1292183,69.66,8,2018,365.1910916385523,-0.00400627068454984,Slight or No change
310,INFRATEL,EQ,08-Aug-2018,285.9,286.0,292.5,284.15,292.5,290.45,285.92,5442103,1555985146.6,42083,4255639,78.2,8,2018,364.8371660573386,0.015914655473941997,Slight or No change
311,INFRATEL,EQ,09-Aug-2018,290.45,291.2,296.85,289.3,292.05,293.25,294.42,1562399,460006919.25,15533,688252,44.05,8,2018,364.739975770866,0.009640213461869607,Slight or No change
312,INFRATEL,EQ,10-Aug-2018,293.25,290.3,293.65,287.6,290.2,289.9,290.26,1271219,368988030.3,19504,601970,47.35,8,2018,364.6573966444792,-0.011423699914748564,Slight or No change
313,INFRATEL,EQ,13-Aug-2018,289.9,287.2,287.55,283.45,285.05,285.25,285.32,1095747,312637291.9,16649,657117,59.97,8,2018,364.58194396669705,-0.01604001379786124,Slight or No change
314,INFRATEL,EQ,14-Aug-2018,285.25,285.3,285.75,280.2,283.6,283.9,283.59,2241692,635715303.4,48962,1522320,67.91,8,2018,364.42540866720526,-0.004732690622261226,Slight or No change
315,INFRATEL,EQ,16-Aug-2018,283.9,282.0,283.45,279.0,280.9,280.65,281.43,1705620,480017668.55,84568,1175265,68.91,8,2018,364.3019225317591,-0.011447692849594904,Slight or No change
316,INFRATEL,EQ,17-Aug-2018,280.65,281.0,285.4,281.0,282.25,282.55,282.97,2626989,743347835.5,87418,1849121,70.39,8,2018,364.1167439537303,0.0067699982184217244,Slight or No change
317,INFRATEL,EQ,20-Aug-2018,282.55,282.6,287.0,281.9,285.75,284.8,285.21,1706019,486580256.7,89319,1107123,64.9,8,2018,364.000238871418,0.00796319235533538,Slight or No change
318,INFRATEL,EQ,21-Aug-2018,284.8,285.45,289.7,284.35,287.0,287.5,287.15,2304463,661719077.1,90363,1662843,72.16,8,2018,363.8487545010724,0.00948033707865159,Slight or No change
319,INFRATEL,EQ,23-Aug-2018,287.5,288.0,290.7,282.55,283.35,283.9,285.16,1875794,534898868.2,108937,1264179,67.39,8,2018,363.72009771662414,-0.012521739130434861,Slight or No change
320,INFRATEL,EQ,24-Aug-2018,283.9,283.4,291.4,278.85,285.0,285.55,285.92,3456951,988423057.65,89480,1865813,53.97,8,2018,363.488953176129,0.0058119056005636605,Slight or No change
321,INFRATEL,EQ,27-Aug-2018,285.55,285.55,289.8,281.6,289.05,288.05,285.16,2244792,640114730.05,65565,1354105,60.32,8,2018,363.34437976515574,0.00875503414463319,Slight or No change
322,INFRATEL,EQ,28-Aug-2018,288.05,289.8,289.8,282.6,286.2,286.15,286.04,10163994,2907319187.05,49381,8918609,87.75,8,2018,362.6803087365458,-0.006596077069953243,Slight or No change
323,INFRATEL,EQ,29-Aug-2018,286.15,287.2,287.2,282.25,283.35,283.6,283.98,4826522,1370629381.4,24362,4275277,88.58,8,2018,362.35857500839444,-0.00891141009959795,Slight or No change
324,INFRATEL,EQ,30-Aug-2018,283.6,282.3,286.0,280.1,284.0,284.4,283.75,2645826,750748065.3,33771,1593668,60.23,8,2018,362.1850941323178,0.0028208744710858102,Slight or No change
325,INFRATEL,EQ,31-Aug-2018,284.4,285.75,294.8,285.0,285.75,286.9,290.26,2495220,724251338.5,63535,975982,39.11,8,2018,362.02742967217995,0.008790436005625901,Slight or No change
326,INFRATEL,EQ,03-Sep-2018,286.9,289.05,292.9,286.0,290.0,289.8,290.68,1141409,331780533.25,22555,476987,41.79,9,2018,361.95830333057415,0.010108051585918654,Slight or No change
327,INFRATEL,EQ,04-Sep-2018,289.8,291.0,292.0,282.4,284.15,284.05,286.31,1433152,410328917.45,19258,791667,55.24,9,2018,361.86479408629856,-0.019841269841269882,Slight or No change
328,INFRATEL,EQ,05-Sep-2018,284.05,284.0,284.0,269.25,271.9,271.35,275.11,2129182,585753521.1,35708,823284,38.67,9,2018,361.7036786426162,-0.04471043830311561,Slight or No change
329,INFRATEL,EQ,06-Sep-2018,271.35,266.35,277.6,265.6,271.0,270.95,270.87,3939106,1066978013.8,44904,941575,23.9,9,2018,361.40580031565685,-0.0014741109268473496,Slight or No change
330,INFRATEL,EQ,07-Sep-2018,270.95,272.0,279.35,267.2,274.5,277.35,275.61,2042234,562861454.35,33945,843059,41.28,9,2018,361.263005716998,0.023620594205573164,Slight or No change
331,INFRATEL,EQ,10-Sep-2018,277.35,273.9,279.0,272.7,275.25,275.7,275.77,793199,218736956.5,12695,218510,27.55,9,2018,361.20658737460167,-0.005949161709032036,Slight or No change
332,INFRATEL,EQ,11-Sep-2018,275.7,275.25,276.8,269.0,270.2,270.2,270.44,2484626,671943684.75,35447,1574391,63.37,9,2018,361.0190059191504,-0.01994922016684797,Slight or No change
333,INFRATEL,EQ,12-Sep-2018,270.2,270.2,272.3,263.3,270.6,270.8,267.69,1097568,293812159.35,37714,439314,40.03,9,2018,360.93693481647483,0.0022205773501111636,Slight or No change
334,INFRATEL,EQ,14-Sep-2018,270.8,270.8,275.9,270.55,275.55,274.6,272.57,3099251,844749112.6,34240,2325256,75.03,9,2018,360.7157272297035,0.014032496307237796,Slight or No change
335,INFRATEL,EQ,17-Sep-2018,274.6,274.8,275.0,266.0,266.9,266.85,270.22,2277951,615548382.15,49718,1350391,59.28,9,2018,360.5392937559173,-0.028222869628550584,Slight or No change
336,INFRATEL,EQ,18-Sep-2018,266.85,268.0,268.0,265.0,266.45,266.7,266.56,1788883,476848206.85,34711,1016348,56.81,9,2018,360.40098309956926,-0.0005621135469365823,Slight or No change
337,INFRATEL,EQ,19-Sep-2018,266.7,268.0,272.85,264.0,271.0,270.9,268.62,1208800,324709792.1,46294,577922,47.81,9,2018,360.3119320780651,0.015748031496062964,Slight or No change
338,INFRATEL,EQ,21-Sep-2018,270.9,272.9,282.85,270.6,279.05,281.2,278.49,3625576,1009704329.55,61403,1771827,48.87,9,2018,360.07654558194895,0.038021410114433385,Slight or No change
339,INFRATEL,EQ,24-Sep-2018,281.2,280.0,283.95,273.05,277.7,277.85,279.07,1342760,374724088.65,30056,402161,29.95,9,2018,359.9860359759218,-0.011913229018492011,Slight or No change
340,INFRATEL,EQ,25-Sep-2018,277.85,277.0,280.0,268.05,270.0,269.35,272.91,2794731,762720525.25,71352,1399585,50.08,9,2018,359.7788638511319,-0.03059204606802235,Slight or No change
341,INFRATEL,EQ,26-Sep-2018,269.35,270.0,273.9,257.7,261.9,261.5,264.38,2575108,680803346.4,56674,1080750,41.97,9,2018,359.57231049308984,-0.0291442361240023,Slight or No change
342,INFRATEL,EQ,27-Sep-2018,261.5,262.0,271.05,256.85,269.95,267.85,264.46,3769191,996783775.6,54335,2045695,54.27,9,2018,359.2910130019758,0.024282982791587138,Slight or No change
343,INFRATEL,EQ,28-Sep-2018,267.85,267.85,275.45,261.5,262.2,262.95,269.41,2438632,657000829.6,52738,921868,37.8,9,2018,359.10023015571517,-0.018293821168564595,Slight or No change
344,INFRATEL,EQ,01-Oct-2018,262.95,262.9,272.3,262.0,265.15,267.6,267.78,2928255,784132809.9,48477,1247762,42.61,10,2018,358.8831693300825,0.0176839703365661,Slight or No change
345,INFRATEL,EQ,03-Oct-2018,267.6,267.6,267.6,250.0,250.35,251.7,254.34,2989267,760298183.0,36943,668096,22.35,10,2018,358.6242340506496,-0.05941704035874451,Slight or No change
346,INFRATEL,EQ,04-Oct-2018,251.7,242.65,261.6,242.25,258.1,256.15,256.2,4972966,1274057248.1,75119,2128358,42.8,10,2018,358.21404111792896,0.017679777512912054,Slight or No change
347,INFRATEL,EQ,05-Oct-2018,256.15,254.9,264.0,253.6,260.5,260.2,261.02,4498382,1174182078.7,70598,2929802,65.13,10,2018,357.8604242752725,0.015811048213937084,Slight or No change
348,INFRATEL,EQ,08-Oct-2018,260.2,260.0,269.5,253.15,266.55,266.7,260.74,2253966,587692712.1,59514,651104,28.89,10,2018,357.6959274085307,0.024980784012298196,Slight or No change
349,INFRATEL,EQ,09-Oct-2018,266.7,266.7,273.9,261.95,270.0,266.5,268.98,2128482,572526735.05,46167,711522,33.43,10,2018,357.540792354108,-0.0007499062617172259,Slight or No change
350,INFRATEL,EQ,10-Oct-2018,266.5,268.45,276.0,256.5,258.7,258.25,266.93,2832141,755983759.2,42257,1088034,38.42,10,2018,357.3165557788876,-0.030956848030018747,Slight or No change
351,INFRATEL,EQ,11-Oct-2018,258.25,252.7,262.65,252.0,262.5,259.75,259.45,4629003,1201002690.05,58507,3294210,71.16,10,2018,356.95774051051154,0.0058083252662148865,Slight or No change
352,INFRATEL,EQ,12-Oct-2018,259.75,259.95,267.5,258.0,265.0,265.55,263.5,2502620,659433763.5,67610,1413332,56.47,10,2018,356.77635703385414,0.022329162656400392,Slight or No change
353,INFRATEL,EQ,15-Oct-2018,265.55,267.55,271.6,264.85,268.55,268.6,268.27,1953850,524167879.95,47698,842815,43.14,10,2018,356.63996440043854,0.011485595932969384,Slight or No change
354,INFRATEL,EQ,16-Oct-2018,268.6,268.6,277.5,263.8,266.4,266.25,270.08,2760250,745497674.65,34857,771189,27.94,10,2018,356.44287277017054,-0.008749069247952379,Slight or No change
355,INFRATEL,EQ,17-Oct-2018,266.25,268.7,269.65,258.2,261.05,260.0,263.88,1618929,427210669.6,15922,660908,40.82,10,2018,356.31969213578026,-0.023474178403755874,Slight or No change
356,INFRATEL,EQ,19-Oct-2018,260.0,261.0,268.65,261.0,264.1,264.45,264.98,2544569,674266398.45,50941,1261989,49.6,10,2018,356.13563188485296,0.017115384615384643,Slight or No change
357,INFRATEL,EQ,22-Oct-2018,264.45,266.0,267.9,260.65,264.6,265.25,265.03,1228217,325511443.7,26336,447989,36.47,10,2018,356.04782590962424,0.0030251465305350944,Slight or No change
358,INFRATEL,EQ,23-Oct-2018,265.25,264.6,270.4,258.6,265.0,265.5,262.59,8806279,2312437854.95,44744,7202980,81.79,10,2018,355.4249146082457,0.0009425070688029447,Slight or No change
359,INFRATEL,EQ,24-Oct-2018,265.5,265.55,267.9,259.9,264.0,263.25,262.71,2283437,599890568.0,56030,1045545,45.79,10,2018,355.26078629039984,-0.008474576271186418,Slight or No change
360,INFRATEL,EQ,25-Oct-2018,263.25,260.1,270.7,260.0,264.5,265.0,264.93,6916739,1832480996.35,61144,4523798,65.4,10,2018,354.7765625242316,0.006647673314339908,Slight or No change
361,INFRATEL,EQ,26-Oct-2018,265.0,264.5,268.45,261.85,265.0,265.0,264.82,2293262,607312851.5,23982,945375,41.22,10,2018,354.61716173746237,0.0,Slight or No change
362,INFRATEL,EQ,29-Oct-2018,265.0,263.5,266.75,262.55,266.15,264.65,264.82,995410,263600093.75,31366,548026,55.06,10,2018,354.5478789650675,-0.0013207547169812317,Slight or No change
363,INFRATEL,EQ,30-Oct-2018,264.65,265.15,267.95,263.5,265.6,266.2,265.81,1524274,405173490.7,62947,1035193,67.91,10,2018,354.4438183059459,0.005856791989420129,Slight or No change
364,INFRATEL,EQ,31-Oct-2018,266.2,265.0,271.0,259.4,267.0,269.25,264.95,2396820,635042343.85,71448,1574248,65.68,10,2018,354.2863231153,0.011457550713749098,Slight or No change
365,INFRATEL,EQ,01-Nov-2018,269.25,264.05,266.95,260.35,261.0,261.2,262.95,2270401,596992117.25,61674,1413471,62.26,11,2018,354.1235988258727,-0.029897864438254484,Slight or No change
366,INFRATEL,EQ,02-Nov-2018,261.2,262.8,264.75,260.25,261.0,262.3,263.33,1687971,444496152.25,41287,888860,52.66,11,2018,354.00441449526613,0.004211332312404448,Slight or No change
367,INFRATEL,EQ,05-Nov-2018,262.3,262.3,264.0,258.05,261.95,261.95,261.21,1661661,434038118.4,66619,966677,58.18,11,2018,353.8869430379276,-0.0013343499809379544,Slight or No change
368,INFRATEL,EQ,06-Nov-2018,261.95,261.15,265.75,259.3,262.1,262.65,263.62,1582175,417097703.25,56589,954972,60.36,11,2018,353.7762186783575,0.0026722656995610272,Slight or No change
369,INFRATEL,EQ,07-Nov-2018,262.65,264.9,266.25,263.0,266.0,265.15,265.01,94257,24979263.35,1001,37858,40.16,11,2018,353.76981156557514,0.009518370454978164,Slight or No change
370,INFRATEL,EQ,09-Nov-2018,265.15,267.8,274.1,264.35,264.7,265.85,269.56,4838067,1304171135.9,65298,3056914,63.18,11,2018,353.44477172277186,0.0026400150858005844,Slight or No change
371,INFRATEL,EQ,12-Nov-2018,265.85,267.95,268.8,257.45,257.8,258.5,260.65,2007650,523294405.05,22778,1485269,73.98,11,2018,353.29933594072764,-0.027647169456460507,Slight or No change
372,INFRATEL,EQ,13-Nov-2018,258.5,258.0,261.25,253.55,258.0,258.4,257.22,1412523,363332452.3,36582,536840,38.01,11,2018,353.19717071082823,-0.0003868471953579755,Slight or No change
373,INFRATEL,EQ,14-Nov-2018,258.4,260.0,261.5,256.85,259.1,260.05,259.69,813648,211293966.0,28217,344374,42.32,11,2018,353.1394433889626,0.006385448916408798,Slight or No change
374,INFRATEL,EQ,15-Nov-2018,260.05,261.95,261.95,254.0,254.8,255.4,257.67,1206044,310766556.95,31901,559095,46.36,11,2018,353.04973988166955,-0.017881176696789125,Slight or No change
375,INFRATEL,EQ,16-Nov-2018,255.4,257.8,262.25,256.0,259.4,259.6,259.72,1581500,410747630.1,52196,576368,36.44,11,2018,352.9374084369681,0.016444792482380732,Slight or No change
376,INFRATEL,EQ,19-Nov-2018,259.6,259.5,261.8,257.5,260.2,259.95,259.75,741946,192723717.85,25378,402152,54.2,11,2018,352.8849994639125,0.0013482280431431626,Slight or No change
377,INFRATEL,EQ,20-Nov-2018,259.95,260.0,261.25,257.9,259.3,260.3,259.81,1005059,261123249.3,42665,533146,53.05,11,2018,352.8143660914978,0.0013464127716869,Slight or No change
378,INFRATEL,EQ,21-Nov-2018,260.3,259.05,260.55,256.45,258.35,258.85,259.14,1328745,344324733.3,33238,754115,56.75,11,2018,352.7196890279917,-0.005570495582020718,Slight or No change
379,INFRATEL,EQ,22-Nov-2018,258.85,258.7,263.5,244.1,258.2,258.1,255.84,2857031,730939693.7,47462,1034079,36.19,11,2018,352.5151404126661,-0.002897430944562518,Slight or No change
380,INFRATEL,EQ,26-Nov-2018,258.1,259.0,268.55,258.3,263.0,262.75,262.24,3138480,823026680.8,75097,2135016,68.03,11,2018,352.3024749168147,0.018016272762495067,Slight or No change
381,INFRATEL,EQ,27-Nov-2018,262.75,262.0,268.25,259.15,264.05,264.15,264.78,2270520,601190554.3,56936,1495964,65.89,11,2018,352.15164549104384,0.005328258801141628,Slight or No change
382,INFRATEL,EQ,28-Nov-2018,264.15,266.0,266.3,257.6,259.4,259.65,260.17,1726167,449097634.7,64504,826223,47.86,11,2018,352.03147607715914,-0.017035775127768327,Slight or No change
383,INFRATEL,EQ,29-Nov-2018,259.65,260.85,266.5,254.25,264.5,265.45,261.35,1424071,372180360.7,30498,625452,43.92,11,2018,351.9387817626246,0.022337762372424352,Slight or No change
384,INFRATEL,EQ,30-Nov-2018,265.45,262.6,265.95,255.3,255.95,256.75,257.97,3389542,874386822.65,67712,2032644,59.97,11,2018,351.6968360192571,-0.03277453381051043,Slight or No change
385,INFRATEL,EQ,03-Dec-2018,256.75,257.0,259.95,253.95,255.7,256.0,256.65,2081914,534326941.4,52674,1090805,52.39,12,2018,351.547668565152,-0.0029211295034079487,Slight or No change
386,INFRATEL,EQ,04-Dec-2018,256.0,255.7,257.0,252.5,254.7,254.85,254.8,4028606,1026483040.8,24226,3411856,84.69,12,2018,351.25688052633575,-0.004492187500000022,Slight or No change
387,INFRATEL,EQ,05-Dec-2018,254.85,255.0,259.4,253.35,258.0,258.35,257.57,1194976,307795110.6,22378,254352,21.29,12,2018,351.17408143260576,0.013733568765940785,Slight or No change
388,INFRATEL,EQ,06-Dec-2018,258.35,255.75,257.8,253.55,255.55,255.65,255.65,648790,165863805.3,30436,270191,41.65,12,2018,351.12788319042454,-0.010450938649119501,Slight or No change
389,INFRATEL,EQ,07-Dec-2018,255.65,254.0,256.95,251.55,252.6,252.85,253.94,721812,183295877.3,38106,361535,50.09,12,2018,351.0750320077027,-0.010952474085664021,Slight or No change
390,INFRATEL,EQ,10-Dec-2018,252.85,251.7,251.7,246.25,250.45,250.35,249.97,1896394,474042698.1,17104,1219450,64.3,12,2018,350.93292102734574,-0.009887284951552333,Slight or No change
391,INFRATEL,EQ,11-Dec-2018,250.35,247.7,257.25,246.0,252.0,253.15,251.38,924469,232389521.8,19593,320220,34.64,12,2018,350.8657134239885,0.011184341921310237,Slight or No change
392,INFRATEL,EQ,12-Dec-2018,253.15,253.9,256.3,250.0,251.2,250.7,251.99,1909161,481093619.45,52287,1017342,53.29,12,2018,350.72373946583144,-0.009678056488248155,Slight or No change
393,INFRATEL,EQ,13-Dec-2018,250.7,251.2,252.45,248.35,249.5,249.2,249.48,2790047,696055362.25,36226,2188291,78.43,12,2018,350.5138805055292,-0.005983246908655815,Slight or No change
394,INFRATEL,EQ,14-Dec-2018,249.2,249.0,252.9,247.25,252.3,252.05,250.07,1818267,454687747.5,62109,1011137,55.61,12,2018,350.38141635975205,0.011436597110754398,Slight or No change
395,INFRATEL,EQ,17-Dec-2018,252.05,252.3,255.85,249.25,255.2,254.95,252.4,1419070,358173366.45,30908,731714,51.56,12,2018,350.2813234809727,0.01150565364015077,Slight or No change
396,INFRATEL,EQ,18-Dec-2018,254.95,253.05,257.3,252.7,255.05,254.6,254.92,1171801,298716332.75,22335,666996,56.92,12,2018,350.19852677561624,-0.0013728181996469635,Slight or No change
397,INFRATEL,EQ,19-Dec-2018,254.6,255.0,267.1,254.55,262.4,263.45,261.9,2570544,673227207.35,89186,1570629,61.1,12,2018,350.0341669988808,0.03476040848389639,Slight or No change
398,INFRATEL,EQ,20-Dec-2018,263.45,262.0,263.95,257.95,262.0,262.0,261.92,1137215,297863505.35,23939,597929,52.58,12,2018,349.9604379968928,-0.005503890681343715,Slight or No change
399,INFRATEL,EQ,21-Dec-2018,262.0,263.8,265.0,247.45,261.3,259.85,257.13,6508796,1673576061.8,74090,2362654,36.3,12,2018,349.5305617026746,-0.008206106870228935,Slight or No change
400,INFRATEL,EQ,24-Dec-2018,259.85,262.0,271.15,256.0,264.9,262.55,263.18,3202904,842939163.5,42376,698493,21.81,12,2018,349.3268502059156,0.0103906099672888,Slight or No change
401,INFRATEL,EQ,26-Dec-2018,262.55,259.95,265.0,258.25,262.9,262.6,261.18,1282658,335009888.9,13168,99194,7.73,12,2018,349.2455846107201,0.00019043991620648626,Slight or No change
402,INFRATEL,EQ,27-Dec-2018,262.6,262.6,269.2,261.5,268.0,266.8,265.85,1209883,321644949.2,16379,473178,39.11,12,2018,349.1727782436278,0.015993907083015957,Slight or No change
403,INFRATEL,EQ,28-Dec-2018,266.8,269.05,269.75,262.0,262.65,263.0,265.05,1745967,462765392.7,27917,919614,52.67,12,2018,349.0631022412486,-0.014242878560719707,Slight or No change
404,INFRATEL,EQ,31-Dec-2018,263.0,262.65,265.0,257.2,258.9,259.0,260.05,1577464,410224028.3,27428,402023,25.49,12,2018,348.95965647247647,-0.01520912547528519,Slight or No change
405,INFRATEL,EQ,01-Jan-2019,259.0,259.95,263.5,257.8,263.0,262.25,260.14,799064,207869064.05,8246,99682,12.47,1,2019,348.9092364777748,0.012548262548262468,Slight or No change
406,INFRATEL,EQ,02-Jan-2019,262.25,261.95,266.0,258.7,265.2,264.25,263.27,1115095,293575057.4,20392,236821,21.24,1,2019,348.84059482809727,0.007626310772163913,Slight or No change
407,INFRATEL,EQ,03-Jan-2019,264.25,265.0,273.4,263.6,273.0,271.6,269.53,2888878,778650705.6,53787,902349,31.24,1,2019,348.6786880568377,0.027814569536424028,Slight or No change
408,INFRATEL,EQ,04-Jan-2019,271.6,273.0,288.5,272.0,287.0,285.05,280.64,6714533,1884369696.95,73306,1459208,21.73,1,2019,348.3701929759646,0.049521354933726114,Slight or No change
409,INFRATEL,EQ,07-Jan-2019,285.05,287.5,295.15,285.1,292.8,293.75,291.05,5453037,1587120318.9,64974,2485896,45.59,1,2019,348.1559707782574,0.030520961234871136,Slight or No change
